Category,SourceVersion,Source,CountryCode,CountryName,Year,NumberProducts,NumberCountries,NumberCommodities,ProductCode,ProductName,ProductionQuantity,PhysicalUnit,ReferencePriceAtFGL,ProducerPriceAtFGL, ValueProduction_PP , ValueProduction_REF ,MonetaryUnit,NRP,NRP_SimpleAverage,DistortionValue,NOTES,WBIncomeGroup
COUNTRY_PRODUCT,"World Bank (SA, December 2016)",World Bank (SA),PAK,Pakistan,2011,1,1,1,c328,Cotton,2312000,MT,868.6105,694.1898," 1,604,966,876.00 "," 2,008,227,450.00 ",USD,-20.0804,-20.08042,-403260574,[0],Middle Income Countries
COUNTRY_PRODUCT,"World Bank (SA, December 2016)",World Bank (SA),PAK,Pakistan,2011,1,1,1,c56,Maize,4338300,MT,274.2817,273.6082," 1,186,994,660.00 "," 1,189,916,352.00 ",USD,-0.2455,-0.2455376,-2921692,[0],Middle Income Countries
COUNTRY_PRODUCT,"World Bank (SA, December 2016)",World Bank (SA),PAK,Pakistan,2011,1,1,1,c571,Mango,1700100,MT,450.0067,448.9299," 763,225,642.00 "," 765,056,431.00 ",USD,-0.2393,-0.2393012,-1830789,[0],Middle Income Countries
COUNTRY_PRODUCT,"World Bank (SA, December 2016)",World Bank (SA),PAK,Pakistan,2011,1,1,1,c882,Milk,47951000,MT,432.3588,553.1835," 26,525,704,405.00 "," 20,732,037,188.00 ",USD,27.9455,27.94548,5793667216,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PAN,Panama,2011,1,1,1,c1035,Pig meat,33680.3,MT,2015.04,3438.72," 115,817,107.00 "," 67,867,143.00 ",USD,70.6527,70.65269,47949963,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PAN,Panama,2011,1,1,1,c1058,Poultry meat,162729,MT,1480.72,1720.04," 279,900,389.00 "," 240,956,085.00 ",USD,16.1624,16.16241,38944304,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PAN,Panama,2011,1,1,1,c1062,Eggs,26689.34,MT,1425.56,2245.76," 59,937,856.00 "," 38,047,258.00 ",USD,57.5353,57.53528,21890598,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PAN,Panama,2011,1,1,1,c156,Sugar,2708420,MT,84.9897,24.1405," 65,382,704.00 "," 230,187,899.00 ",USD,-71.5959,-71.59594,-164805195,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PAN,Panama,2011,1,1,1,c27,Rice,275023.1,MT,303.2629,432.2," 118,864,979.00 "," 83,404,300.00 ",USD,42.5166,42.51661,35460679,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PAN,Panama,2011,1,1,1,c489,Plantains,92818.62,MT,334.204,350.8," 32,560,772.00 "," 31,020,353.00 ",USD,4.9658,4.965834,1540419,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PAN,Panama,2011,1,1,1,c56,Maize,66720.89,MT,315.0349,509.0388," 33,963,520.00 "," 21,019,407.00 ",USD,61.5817,61.58172,12944112,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PAN,Panama,2011,1,1,1,c574,Pineapples,83217.98,MT,279.6516,476.2," 39,628,400.00 "," 23,272,038.00 ",USD,70.2833,70.28333,16356362,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PAN,Panama,2011,1,1,1,c866,Bovine Meat,85873.31,MT,1880.93,3056.83," 262,500,122.00 "," 161,521,693.00 ",USD,62.5169,62.51695,100978430,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PAN,Panama,2011,1,1,1,c882,Milk,200099,MT,485.4753,485.4753," 97,143,123.00 "," 97,143,123.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PER,Peru,2011,1,1,1,c1035,Pig meat,117368.3,MT,2337.02,2337.02," 274,291,992.00 "," 274,291,992.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PER,Peru,2011,1,1,1,c1058,Poultry meat,1084820,MT,1812.892,2074.898," 2,250,890,999.00 "," 1,966,661,734.00 ",USD,14.4524,14.45237,284229265,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PER,Peru,2011,1,1,1,c1062,Eggs,317654.4,MT,1210.651,1406.82," 446,882,657.00 "," 384,568,530.00 ",USD,16.2036,16.20365,62314126,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PER,Peru,2011,1,1,1,c116,Potatoes,4071680,MT,246.8501,246.8501," 1,005,094,433.00 "," 1,005,094,433.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PER,Peru,2011,1,1,1,c125,Cassava,1112180,MT,199.6581,199.6581," 222,055,782.00 "," 222,055,782.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PER,Peru,2011,1,1,1,c156,Sugar,1076210,MT,292.9645,408.2355," 439,347,169.00 "," 315,291,326.00 ",USD,39.3464,39.34642,124055843,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PER,Peru,2011,1,1,1,c257,Palm oil,73878.28,MT,907.537,907.537," 67,047,273.00 "," 67,047,273.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PER,Peru,2011,1,1,1,c27,Rice,2620970,MT,382.8427,382.8427," 1,003,419,113.00 "," 1,003,419,113.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PER,Peru,2011,1,1,1,c30000,Coca,131295,MT,3799.999,4370.698," 573,850,799.00 "," 498,920,850.00 ",USD,15.0184,15.0184,74929948,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PER,Peru,2011,1,1,1,c328,Cotton,122046.8,MT,1551.772,1586.375," 193,611,946.00 "," 189,388,813.00 ",USD,2.2299,2.229875,4223133,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PER,Peru,2011,1,1,1,c367,Asparagus,392306.1,MT,929.3179,929.3179," 364,577,105.00 "," 364,577,105.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PER,Peru,2011,1,1,1,c489,Plantains,1904050,MT,163.3567,163.3567," 311,039,237.00 "," 311,039,237.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PER,Peru,2011,1,1,1,c56,Maize,1261980,MT,320,333.4043," 420,749,539.00 "," 403,833,600.00 ",USD,4.1888,4.188839,16915939,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PER,Peru,2011,1,1,1,c560,Grapes,295983.3,MT,660.6869,660.6869," 195,552,323.00 "," 195,552,323.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PER,Peru,2011,1,1,1,c571,Mango,351991.9,MT,166.9868,166.9868," 58,777,995.00 "," 58,777,995.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PER,Peru,2011,1,1,1,c641,Alfalfa,6398320,MT,50.8221,50.8221," 325,175,868.00 "," 325,175,868.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PER,Peru,2011,1,1,1,c656,Coffee,300493.6,MT,3339.736,3339.736," 1,003,569,361.00 "," 1,003,569,361.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PER,Peru,2011,1,1,1,c661,Cocoa beans,56426.42,MT,2207.13,2207.13," 124,540,441.00 "," 124,540,441.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PER,Peru,2011,1,1,1,c866,Bovine Meat,178582.4,MT,2995.986,2995.986," 535,030,392.00 "," 535,030,392.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PER,Peru,2011,1,1,1,c882,Milk,1745530,MT,378.6861,378.6861," 661,008,010.00 "," 661,008,010.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PER,Peru,2011,1,1,1,c977,Sheep meat,35254.6,MT,3918.4,3918.4," 138,141,603.00 "," 138,141,603.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,OECD (PSE July 2019),OECD,PHL,Philippines,2011,1,1,1,c1035,Pig meat,1641587,MT,2100.727,2941.018," 4,827,936,827.00 "," 3,448,526,305.00 ",USD,40,40,1379410522,[0],Middle Income Countries
COUNTRY_PRODUCT,OECD (PSE July 2019),OECD,PHL,Philippines,2011,1,1,1,c1058,Poultry meat,920061,MT,2177.706,2858.239," 2,629,754,341.00 "," 2,003,622,355.00 ",USD,31.25,31.25,626131986,[0],Middle Income Countries
COUNTRY_PRODUCT,OECD (PSE July 2019),OECD,PHL,Philippines,2011,1,1,1,c1062,Eggs,441112,MT,2266.651,2416.93," 1,066,137,025.00 "," 999,847,158.00 ",USD,6.63,6.63,66289867,[0],Middle Income Countries
COUNTRY_PRODUCT,OECD (PSE July 2019),OECD,PHL,Philippines,2011,1,1,1,c156,Sugar,2837652,MT,508.2436,712.738," 2,022,502,135.00 "," 1,442,218,270.00 ",USD,40.2355,40.23551,580283865,[0],Middle Income Countries
COUNTRY_PRODUCT,OECD (PSE July 2019),OECD,PHL,Philippines,2011,1,1,1,c249,Coconuts,15244609,MT,186.0422,186.0422," 2,836,140,138.00 "," 2,836,140,138.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,OECD (PSE July 2019),OECD,PHL,Philippines,2011,1,1,1,c27,Rice,10911000,MT,381.1723,536.0723," 5,849,084,616.00 "," 4,158,970,469.00 ",USD,40.6378,40.6378,1690114148,[0],Middle Income Countries
COUNTRY_PRODUCT,OECD (PSE July 2019),OECD,PHL,Philippines,2011,1,1,1,c486,Bananas,9165046,MT,213.3707,213.3707," 1,955,552,507.00 "," 1,955,552,507.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,OECD (PSE July 2019),OECD,PHL,Philippines,2011,1,1,1,c56,Maize,6971000,MT,256.2517,276.1744," 1,925,211,752.00 "," 1,786,330,266.00 ",USD,7.7747,7.774681,138881486,[0],Middle Income Countries
COUNTRY_PRODUCT,OECD (PSE July 2019),OECD,PHL,Philippines,2011,1,1,1,c571,Mango,788074,MT,675.5295,675.5295," 532,367,250.00 "," 532,367,250.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,OECD (PSE July 2019),OECD,PHL,Philippines,2011,1,1,1,c574,Pineapples,2246806,MT,146.7538,146.7538," 329,727,232.00 "," 329,727,232.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,OECD (PSE July 2019),OECD,PHL,Philippines,2011,1,1,1,c866,Bovine Meat,196233,MT,3518.309,3870.139," 759,449,055.00 "," 690,408,232.00 ",USD,10,10,69040823,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PRY,Paraguay,2011,1,1,1,c1035,Pig meat,18561.83,MT,1490.303,1490.303," 27,662,751.00 "," 27,662,751.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PRY,Paraguay,2011,1,1,1,c15,Wheat,1463880,MT,182.9898,182.9898," 267,875,087.00 "," 267,875,087.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PRY,Paraguay,2011,1,1,1,c236,Soybeans,8309790,MT,300.8174,300.8174," 2,499,729,441.00 "," 2,499,729,441.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PRY,Paraguay,2011,1,1,1,c27,Rice,413206.6,MT,226.4061,226.4061," 93,552,493.00 "," 93,552,493.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PRY,Paraguay,2011,1,1,1,c56,Maize,3345880,MT,171.709,171.709," 574,517,738.00 "," 574,517,738.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PRY,Paraguay,2011,1,1,1,c866,Bovine Meat,344733.7,MT,3402.966,3402.966," 1,173,117,258.00 "," 1,173,117,258.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),PRY,Paraguay,2011,1,1,1,c882,Milk,742000,MT,462.7616,462.7616," 343,369,089.00 "," 343,369,089.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,OECD (PSE July 2019),OECD,RUS,Russian Federation,2011,1,1,1,c1035,Pig meat,2084729,MT,2521.156,3963.102," 8,261,996,358.00 "," 5,255,927,679.00 ",USD,57.1939,57.19387,3006068678,[0],High Income Countries
COUNTRY_PRODUCT,OECD (PSE July 2019),OECD,RUS,Russian Federation,2011,1,1,1,c1058,Poultry meat,3115150,MT,2211.193,2583.445," 8,047,818,490.00 "," 6,888,198,286.00 ",USD,16.8349,16.83488,1159620204,[0],High Income Countries
COUNTRY_PRODUCT,OECD (PSE July 2019),OECD,RUS,Russian Federation,2011,1,1,1,c1062,Eggs,2293823,MT,1553.127,1553.127," 3,562,598,960.00 "," 3,562,598,960.00 ",USD,0,0,0,[4],High Income Countries
COUNTRY_PRODUCT,OECD (PSE July 2019),OECD,RUS,Russian Federation,2011,1,1,1,c116,Potatoes,27984588,MT,350.5811,350.5811," 9,810,866,771.00 "," 9,810,866,771.00 ",USD,0,0,0,[4],High Income Countries
COUNTRY_PRODUCT,OECD (PSE July 2019),OECD,RUS,Russian Federation,2011,1,1,1,c15,Wheat,56293369,MT,203.6602,173.726," 9,779,624,507.00 "," 11,464,718,434.00 ",USD,-14.6981,-14.69808,-1685093927,[0],High Income Countries
COUNTRY_PRODUCT,OECD (PSE July 2019),OECD,RUS,Russian Federation,2011,1,1,1,c156,Sugar,4753000,MT,400.3803,400.3803," 1,903,007,357.00 "," 1,903,007,357.00 ",USD,0,0,0,[3],High Income Countries
COUNTRY_PRODUCT,OECD (PSE July 2019),OECD,RUS,Russian Federation,2011,1,1,1,c267,Sunflower seed,9704483,MT,459.7425,386.4962," 3,750,746,213.00 "," 4,461,563,129.00 ",USD,-15.932,-15.93202,-710816916,[0],High Income Countries
COUNTRY_PRODUCT,OECD (PSE July 2019),OECD,RUS,Russian Federation,2011,1,1,1,c44,Barley,16934943,MT,222.8426,169.5768," 2,871,772,710.00 "," 3,773,826,182.00 ",USD,-23.9029,-23.90289,-902053472,[0],High Income Countries
COUNTRY_PRODUCT,OECD (PSE July 2019),OECD,RUS,Russian Federation,2011,1,1,1,c56,Maize,6937480,MT,240.6772,201.2406," 1,396,102,691.00 "," 1,669,692,979.00 ",USD,-16.3857,-16.38566,-273590288,[0],High Income Countries
COUNTRY_PRODUCT,OECD (PSE July 2019),OECD,RUS,Russian Federation,2011,1,1,1,c71,Rye,2971377,MT,157.3937,133.4575," 396,552,605.00 "," 467,675,979.00 ",USD,-15.2078,-15.20783,-71123374,[0],High Income Countries
COUNTRY_PRODUCT,OECD (PSE July 2019),OECD,RUS,Russian Federation,2011,1,1,1,c75,Oats,5342210,MT,195.7801,152.8776," 816,704,038.00 "," 1,045,898,567.00 ",USD,-21.9136,-21.91365,-229194529,[0],High Income Countries
COUNTRY_PRODUCT,OECD (PSE July 2019),OECD,RUS,Russian Federation,2011,1,1,1,c866,Bovine Meat,1294412,MT,4308.649,4879.125," 6,315,599,916.00 "," 5,577,168,354.00 ",USD,13.2403,13.24026,738431562,[0],High Income Countries
COUNTRY_PRODUCT,OECD (PSE July 2019),OECD,RUS,Russian Federation,2011,1,1,1,c882,Milk,31204344,MT,390.5398,480.7396," 15,001,162,675.00 "," 12,186,539,212.00 ",USD,23.0962,23.09617,2814623462,[0],High Income Countries
COUNTRY_PRODUCT,"MAFAP (FAO, December 2019)",MAFAP,RWA,Rwanda,2011,1,1,1,c15,Wheat,9000,MT,486.5297,529.437," 4,764,933.00 "," 4,378,767.00 ",USD,8.8191,8.81906,386166.1,[1;10],Low Income Countries
COUNTRY_PRODUCT,"MAFAP (FAO, December 2019)",MAFAP,RWA,Rwanda,2011,1,1,1,c176,"Beans, dry",331166,MT,515.8705,472.4227," 156,450,352.00 "," 170,838,762.00 ",USD,-8.4222,-8.422216,-14388410,[1;10],Low Income Countries
COUNTRY_PRODUCT,"MAFAP (FAO, December 2019)",MAFAP,RWA,Rwanda,2011,1,1,1,c27,Rice,80541,MT,475.1445,907.0449," 73,054,306.00 "," 38,268,613.00 ",USD,90.8988,90.89875,34785692,[1;10],Low Income Countries
COUNTRY_PRODUCT,"MAFAP (FAO, December 2019)",MAFAP,RWA,Rwanda,2011,1,1,1,c656,Coffee,21820,MT,2878.832,3125.07," 68,189,031.00 "," 62,816,112.00 ",USD,8.5534,8.553409,5372919,[1;10],Low Income Countries
COUNTRY_PRODUCT,"MAFAP (FAO, December 2019)",MAFAP,RWA,Rwanda,2011,1,1,1,c667,Tea,24066,MT,216.2884,170.7461," 4,109,176.00 "," 5,205,198.00 ",USD,-21.0563,-21.0563,-1096022,[1;10],Low Income Countries
COUNTRY_PRODUCT,"MAFAP (FAO, December 2019)",MAFAP,RWA,Rwanda,2011,1,1,1,c882,Milk,184000,MT,614.8581,485.1709," 89,271,450.00 "," 113,133,895.00 ",USD,-21.0922,-21.09222,-23862445,[1;10],Low Income Countries
COUNTRY_PRODUCT,"MAFAP (FAO, December 2019)",MAFAP,SEN,Senegal,2011,1,1,1,c242,Groundnuts,527528,MT,296.1083,355.942," 187,769,395.00 "," 156,205,410.00 ",USD,20.2067,20.20672,31563984,[1;10],Middle Income Countries
COUNTRY_PRODUCT,"MAFAP (FAO, December 2019)",MAFAP,SEN,Senegal,2011,1,1,1,c27,Rice,405824,MT,256.0733,264.9057," 107,505,071.00 "," 103,920,706.00 ",USD,3.4491,3.449135,3584365,[1;10],Middle Income Countries
COUNTRY_PRODUCT,"MAFAP (FAO, December 2019)",MAFAP,SEN,Senegal,2011,1,1,1,c402,Onions,190000,MT,244.3359,355.7304," 67,588,785.00 "," 46,423,819.00 ",USD,45.5907,45.59075,21164965,[1;10],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),SLV,El Salvador,2011,1,1,1,c1035,Pig meat,11777.79,MT,3069.64,3476," 40,939,612.00 "," 36,153,587.00 ",USD,13.238,13.23803,4786024,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),SLV,El Salvador,2011,1,1,1,c1058,Poultry meat,113025.4,MT,1399.45,2475," 279,737,950.00 "," 158,173,444.00 ",USD,76.8552,76.85519,121564506,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),SLV,El Salvador,2011,1,1,1,c1062,Eggs,76799.23,MT,1460.99,1633.27," 125,433,886.00 "," 112,202,914.00 ",USD,11.792,11.792,13230972,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),SLV,El Salvador,2011,1,1,1,c156,Sugar,680351.9,MT,180.41,254.1904," 172,938,920.00 "," 122,742,295.00 ",USD,40.8959,40.89595,50196625,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),SLV,El Salvador,2011,1,1,1,c176,"Beans, dry",64699,MT,1046.1,1759.48," 113,836,597.00 "," 67,681,624.00 ",USD,68.1942,68.19425,46154973,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),SLV,El Salvador,2011,1,1,1,c27,Rice,25530,MT,311.3361,396.828," 10,131,019.00 "," 7,948,412.00 ",USD,27.4597,27.45966,2182607,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),SLV,El Salvador,2011,1,1,1,c56,Maize,754774,MT,298.758,481.48," 363,408,586.00 "," 225,494,771.00 ",USD,61.1605,61.16054,137913815,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),SLV,El Salvador,2011,1,1,1,c656,Coffee,68853.95,MT,3998.98,4169.12," 287,060,383.00 "," 275,345,572.00 ",USD,4.2546,4.254585,11714811,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),SLV,El Salvador,2011,1,1,1,c83,Sorghum,141700.9,MT,170.14,435.629," 61,729,035.00 "," 24,108,999.00 ",USD,156.0415,156.0415,37620036,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),SLV,El Salvador,2011,1,1,1,c866,Bovine Meat,23514.4,MT,2302.73,3036," 71,389,718.00 "," 54,147,314.00 ",USD,31.8435,31.84351,17242404,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),SLV,El Salvador,2011,1,1,1,c882,Milk,485015,MT,296.98,480," 232,807,200.00 "," 144,039,755.00 ",USD,61.627,61.62705,88767445,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),SUR,Suriname,2011,1,1,1,c1035,Pig meat,2157,MT,777.3323,2800," 6,039,600.00 "," 1,676,706.00 ",USD,260.2063,260.2063,4362894,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),SUR,Suriname,2011,1,1,1,c1058,Poultry meat,10538,MT,3152.28,3313.846," 34,921,311.00 "," 33,218,727.00 ",USD,5.1254,5.125374,1702584,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),SUR,Suriname,2011,1,1,1,c1062,Eggs,1907.097,MT,1449.059,3598.36," 6,862,420.00 "," 2,763,494.00 ",USD,148.324,148.324,4098926,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),SUR,Suriname,2011,1,1,1,c125,Cassava,3334,MT,284.7784,584.6154," 1,949,108.00 "," 949,451.30 ",USD,105.2878,105.2878,999656.4,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),SUR,Suriname,2011,1,1,1,c27,Rice,235298.1,MT,454.3569,292.3077," 68,779,441.00 "," 106,909,315.00 ",USD,-35.6656,-35.66562,-38129874,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),SUR,Suriname,2011,1,1,1,c486,Bananas,85017,MT,363.0769,363.0769," 30,867,711.00 "," 30,867,711.00 ",USD,0,0,0,[4],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),SUR,Suriname,2011,1,1,1,c490,Oranges,16118,MT,330.1262,1107.692," 17,853,785.00 "," 5,320,973.00 ",USD,235.5361,235.5361,12532811,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),SUR,Suriname,2011,1,1,1,c866,Bovine Meat,1940,MT,3287.169,5384.615," 10,446,154.00 "," 6,377,108.00 ",USD,63.8071,63.80706,4069046,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),SUR,Suriname,2011,1,1,1,c882,Milk,5380.936,MT,244.2247,743.9354," 4,003,069.00 "," 1,314,157.00 ",USD,204.6111,204.6111,2688911,[0],Middle Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),TTO,Trinidad and Tobago,2011,1,1,1,c1058,Poultry meat,61826.62,MT,1003.711,1400.538," 86,590,557.00 "," 62,056,085.00 ",USD,39.536,39.53597,24534472,[0],High Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),TTO,Trinidad and Tobago,2011,1,1,1,c1182,Honey,75.2155,MT,8289.602,17130.71," 1,288,495.00 "," 623,506.50 ",USD,106.653,106.653,664988.4,[0],High Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),TTO,Trinidad and Tobago,2011,1,1,1,c122,Sweet potatoes,1239.212,MT,518.2023,527.5797," 653,783.10 "," 642,162.50 ",USD,1.8096,1.809599,11620.57,[0],High Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),TTO,Trinidad and Tobago,2011,1,1,1,c125,Cassava,3057.354,MT,474.3842,474.3842," 1,450,360.00 "," 1,450,360.00 ",USD,0,0,0,[4],High Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),TTO,Trinidad and Tobago,2011,1,1,1,c27,Rice,2663,MT,295.3813,452.8408," 1,205,915.00 "," 786,600.50 ",USD,53.3072,53.30717,419314.4,[0],High Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),TTO,Trinidad and Tobago,2011,1,1,1,c394,"Pumpkins, squash and gourds",4846.795,MT,698.7084,398.0953," 1,929,486.00 "," 3,386,496.00 ",USD,-43.0241,-43.02412,-1457010,[0],High Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),TTO,Trinidad and Tobago,2011,1,1,1,c463,"Vegetables fresh, nes",456.3,MT,526.8857,1248.035," 569,478.50 "," 240,417.90 ",USD,136.8702,136.8702,329060.6,[0],High Income Countries
COUNTRY_PRODUCT,"Agrimonitor (IDB, September 2019)",Agrimonitor (IDB),TTO,Trinidad and Tobago,2011,1,1,1,c574,Pineapples,1283.4,MT,540.3386,957.0346," 1,228,258.00 "," 693,470.60 ",USD,77.1176,77.11756,534787.6,[0],High Income Countries
