country,Commodity,description,year,unit,value,Currency / Unit
JAMAICA,Pig meat,Level of Production,2013,000t,9,000t
JAMAICA,Pig meat,Market Price Support (MPS),2013,JMDmn,0,JMDmn
JAMAICA,Pig meat,Payments Based on Input Use,2013,JMDmn,0,JMDmn
JAMAICA,Pig meat,Payments Based on Output,2013,JMDmn,0,JMDmn
JAMAICA,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,2.66,%
JAMAICA,Pig meat,Producer Single Commodity Transfers (PSCT),2013,JMDmn,85.46,JMDmn
JAMAICA,Pig meat,Support Based on Commodity Outputs,2013,JMDmn,85.46,JMDmn
JAMAICA,Pig meat,Value of Production (at farm gate),2013,JMDmn,3123.48,JMDmn
JAMAICA,Pig meat,Variable Input Use,2013,JMDmn,0,JMDmn
JAMAICA,Poultry meat,Fixed Capital Formation,2013,JMDmn,0,JMDmn
JAMAICA,Poultry meat,Level of Production,2013,000t,101.93,000t
JAMAICA,Poultry meat,Market Price Support (MPS),2013,JMDmn,16146.98,JMDmn
JAMAICA,Poultry meat,On-farm Services,2013,JMDmn,0,JMDmn
JAMAICA,Poultry meat,Payments Based on Input Use,2013,JMDmn,0,JMDmn
JAMAICA,Poultry meat,Payments Based on Output,2013,JMDmn,0,JMDmn
JAMAICA,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,64.25,%
JAMAICA,Poultry meat,Producer Single Commodity Transfers (PSCT),2013,JMDmn,16398.43,JMDmn
JAMAICA,Poultry meat,Support Based on Commodity Outputs,2013,JMDmn,16398.43,JMDmn
JAMAICA,Poultry meat,Value of Production (at farm gate),2013,JMDmn,25273.13,JMDmn
JAMAICA,Poultry meat,Variable Input Use,2013,JMDmn,0,JMDmn
JAMAICA,Sugar,Fixed Capital Formation,2013,JMDmn,1123.1,JMDmn
JAMAICA,Sugar,Level of Production,2013,000t,1402.6,000t
JAMAICA,Sugar,Market Price Support (MPS),2013,JMDmn,3959.29,JMDmn
JAMAICA,Sugar,On-farm Services,2013,JMDmn,0,JMDmn
JAMAICA,Sugar,Payments Based on Input Use,2013,JMDmn,1123.1,JMDmn
JAMAICA,Sugar,Payments Based on Output,2013,JMDmn,199.35,JMDmn
JAMAICA,Sugar,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,50.67,%
JAMAICA,Sugar,Producer Single Commodity Transfers (PSCT),2013,JMDmn,5281.74,JMDmn
JAMAICA,Sugar,Support Based on Commodity Outputs,2013,JMDmn,4158.64,JMDmn
JAMAICA,Sugar,Value of Production (at farm gate),2013,JMDmn,9101.52,JMDmn
JAMAICA,Sugar,Variable Input Use,2013,JMDmn,0,JMDmn
NICARAGUA,Beef and veal,Level of Production,2013,000t,120,000t
NICARAGUA,Beef and veal,Market Price Support (MPS),2013,NIOmn,0,NIOmn
NICARAGUA,Beef and veal,Payments Based on Input Use,2013,NIOmn,0,NIOmn
NICARAGUA,Beef and veal,Payments Based on Output,2013,NIOmn,0,NIOmn
NICARAGUA,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,0,%
NICARAGUA,Beef and veal,Producer Single Commodity Transfers (PSCT),2013,NIOmn,0,NIOmn
NICARAGUA,Beef and veal,Support Based on Commodity Outputs,2013,NIOmn,0,NIOmn
NICARAGUA,Beef and veal,Value of Production (at farm gate),2013,NIOmn,5803.63,NIOmn
NICARAGUA,Pig meat,Level of Production,2013,000t,9,000t
NICARAGUA,Pig meat,Market Price Support (MPS),2013,NIOmn,133.26,NIOmn
NICARAGUA,Pig meat,Payments Based on Input Use,2013,NIOmn,0,NIOmn
NICARAGUA,Pig meat,Payments Based on Output,2013,NIOmn,0,NIOmn
NICARAGUA,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,17.82,%
NICARAGUA,Pig meat,Producer Single Commodity Transfers (PSCT),2013,NIOmn,133.26,NIOmn
NICARAGUA,Pig meat,Support Based on Commodity Outputs,2013,NIOmn,133.26,NIOmn
NICARAGUA,Pig meat,Value of Production (at farm gate),2013,NIOmn,747.98,NIOmn
NICARAGUA,Poultry meat,Level of Production,2013,000t,123.73,000t
NICARAGUA,Poultry meat,Market Price Support (MPS),2013,NIOmn,2886.71,NIOmn
NICARAGUA,Poultry meat,Payments Based on Input Use,2013,NIOmn,0,NIOmn
NICARAGUA,Poultry meat,Payments Based on Output,2013,NIOmn,0,NIOmn
NICARAGUA,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,40.19,%
NICARAGUA,Poultry meat,Producer Single Commodity Transfers (PSCT),2013,NIOmn,2886.71,NIOmn
NICARAGUA,Poultry meat,Support Based on Commodity Outputs,2013,NIOmn,2886.71,NIOmn
NICARAGUA,Poultry meat,Value of Production (at farm gate),2013,NIOmn,7182.28,NIOmn
NICARAGUA,Sugar,Level of Production,2013,000t,720,000t
NICARAGUA,Sugar,Market Price Support (MPS),2013,NIOmn,0,NIOmn
NICARAGUA,Sugar,Payments Based on Input Use,2013,NIOmn,0,NIOmn
NICARAGUA,Sugar,Payments Based on Output,2013,NIOmn,0,NIOmn
NICARAGUA,Sugar,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,0,%
NICARAGUA,Sugar,Producer Single Commodity Transfers (PSCT),2013,NIOmn,0,NIOmn
NICARAGUA,Sugar,Support Based on Commodity Outputs,2013,NIOmn,0,NIOmn
NICARAGUA,Sugar,Value of Production (at farm gate),2013,NIOmn,4881.79,NIOmn
PANAMA,Beef and veal,Fixed Capital Formation,2013,PABmn,0,PABmn
PANAMA,Beef and veal,Level of Production,2013,000t,84.07,000t
PANAMA,Beef and veal,Market Price Support (MPS),2013,PABmn,90.43,PABmn
PANAMA,Beef and veal,On-farm Services,2013,PABmn,0,PABmn
PANAMA,Beef and veal,"Payments Based on Current A/AN/R/I, Production Required",2013,PABmn,0,PABmn
PANAMA,Beef and veal,Payments Based on Input Use,2013,PABmn,0,PABmn
PANAMA,Beef and veal,"Payments Based on Non-current A/AN/R/I, Production Required",2013,PABmn,0,PABmn
PANAMA,Beef and veal,Payments Based on Output,2013,PABmn,0,PABmn
PANAMA,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,34.91,%
PANAMA,Beef and veal,Producer Single Commodity Transfers (PSCT),2013,PABmn,90.43,PABmn
PANAMA,Beef and veal,Support Based on Commodity Outputs,2013,PABmn,90.43,PABmn
PANAMA,Beef and veal,Value of Production (at farm gate),2013,PABmn,259,PABmn
PANAMA,Beef and veal,Variable Input Use,2013,PABmn,0,PABmn
PANAMA,Pig meat,Level of Production,2013,000t,35.73,000t
PANAMA,Pig meat,Market Price Support (MPS),2013,PABmn,55.42,PABmn
PANAMA,Pig meat,On-farm Services,2013,PABmn,0,PABmn
PANAMA,Pig meat,"Payments Based on Current A/AN/R/I, Production Required",2013,PABmn,0,PABmn
PANAMA,Pig meat,Payments Based on Input Use,2013,PABmn,0,PABmn
PANAMA,Pig meat,"Payments Based on Non-current A/AN/R/I, Production Required",2013,PABmn,0,PABmn
PANAMA,Pig meat,Payments Based on Output,2013,PABmn,0,PABmn
PANAMA,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,41.52,%
PANAMA,Pig meat,Producer Single Commodity Transfers (PSCT),2013,PABmn,55.42,PABmn
PANAMA,Pig meat,Support Based on Commodity Outputs,2013,PABmn,55.42,PABmn
PANAMA,Pig meat,Value of Production (at farm gate),2013,PABmn,133.47,PABmn
PANAMA,Pig meat,Variable Input Use,2013,PABmn,0,PABmn
PANAMA,Poultry meat,Fixed Capital Formation,2013,PABmn,0,PABmn
PANAMA,Poultry meat,Level of Production,2013,000t,180.59,000t
PANAMA,Poultry meat,Market Price Support (MPS),2013,PABmn,4.05,PABmn
PANAMA,Poultry meat,On-farm Services,2013,PABmn,0,PABmn
PANAMA,Poultry meat,"Payments Based on Current A/AN/R/I, Production Required",2013,PABmn,0,PABmn
PANAMA,Poultry meat,Payments Based on Input Use,2013,PABmn,0,PABmn
PANAMA,Poultry meat,"Payments Based on Non-current A/AN/R/I, Production Required",2013,PABmn,0,PABmn
PANAMA,Poultry meat,Payments Based on Output,2013,PABmn,0,PABmn
PANAMA,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,1.18,%
PANAMA,Poultry meat,Producer Single Commodity Transfers (PSCT),2013,PABmn,4.05,PABmn
PANAMA,Poultry meat,Support Based on Commodity Outputs,2013,PABmn,4.05,PABmn
PANAMA,Poultry meat,Value of Production (at farm gate),2013,PABmn,342.6,PABmn
PANAMA,Poultry meat,Variable Input Use,2013,PABmn,0,PABmn
PANAMA,Sugar,Level of Production,2013,000t,2764.98,000t
PANAMA,Sugar,Market Price Support (MPS),2013,PABmn,-135.48,PABmn
PANAMA,Sugar,On-farm Services,2013,PABmn,0,PABmn
PANAMA,Sugar,"Payments Based on Current A/AN/R/I, Production Required",2013,PABmn,0,PABmn
PANAMA,Sugar,Payments Based on Input Use,2013,PABmn,0,PABmn
PANAMA,Sugar,Payments Based on Output,2013,PABmn,0,PABmn
PANAMA,Sugar,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,-202.98,%
PANAMA,Sugar,Producer Single Commodity Transfers (PSCT),2013,PABmn,-135.48,PABmn
PANAMA,Sugar,Support Based on Commodity Outputs,2013,PABmn,-135.48,PABmn
PANAMA,Sugar,Value of Production (at farm gate),2013,PABmn,66.75,PABmn
PANAMA,Sugar,Variable Input Use,2013,PABmn,0,PABmn
PARAGUAY,Beef and veal,Fixed Capital Formation,2013,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,Level of Production,2013,000t,462.67,000t
PARAGUAY,Beef and veal,Market Price Support (MPS),2013,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,On-farm Services,2013,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,Payments Based on Input Use,2013,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,"Payments Based on Non-current A/AN/R/I, Production Required",2013,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,Payments Based on Output,2013,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,0,%
PARAGUAY,Beef and veal,Producer Single Commodity Transfers (PSCT),2013,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,Support Based on Commodity Outputs,2013,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,Value of Production (at farm gate),2013,PYGmn,5604522.71,PYGmn
PARAGUAY,Beef and veal,Variable Input Use,2013,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Fixed Capital Formation,2013,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Level of Production,2013,000t,23.24,000t
PARAGUAY,Pig meat,Market Price Support (MPS),2013,PYGmn,0,PYGmn
PARAGUAY,Pig meat,On-farm Services,2013,PYGmn,0,PYGmn
PARAGUAY,Pig meat,"Payments Based on Current A/AN/R/I, Production Required",2013,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Payments Based on Input Use,2013,PYGmn,0,PYGmn
PARAGUAY,Pig meat,"Payments Based on Non-current A/AN/R/I, Production Required",2013,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Payments Based on Output,2013,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,0,%
PARAGUAY,Pig meat,Producer Single Commodity Transfers (PSCT),2013,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Support Based on Commodity Outputs,2013,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Value of Production (at farm gate),2013,PYGmn,174873.73,PYGmn
PARAGUAY,Pig meat,Variable Input Use,2013,PYGmn,0,PYGmn
PERU,Beef and veal,Fixed Capital Formation,2013,PENmn,0,PENmn
PERU,Beef and veal,Level of Production,2013,000t,190.57,000t
PERU,Beef and veal,Market Price Support (MPS),2013,PENmn,0,PENmn
PERU,Beef and veal,On-farm Services,2013,PENmn,0,PENmn
PERU,Beef and veal,"Payments Based on Current A/AN/R/I, Production Required",2013,PENmn,0,PENmn
PERU,Beef and veal,Payments Based on Input Use,2013,PENmn,0,PENmn
PERU,Beef and veal,"Payments Based on Non-current A/AN/R/I, Production Required",2013,PENmn,0,PENmn
PERU,Beef and veal,Payments Based on Output,2013,PENmn,0,PENmn
PERU,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,0,%
PERU,Beef and veal,Producer Single Commodity Transfers (PSCT),2013,PENmn,0,PENmn
PERU,Beef and veal,Support Based on Commodity Outputs,2013,PENmn,0,PENmn
PERU,Beef and veal,Value of Production (at farm gate),2013,PENmn,1807.8,PENmn
PERU,Beef and veal,Variable Input Use,2013,PENmn,0,PENmn
PERU,Pig meat,Fixed Capital Formation,2013,PENmn,0,PENmn
PERU,Pig meat,Level of Production,2013,000t,127.68,000t
PERU,Pig meat,Market Price Support (MPS),2013,PENmn,108.44,PENmn
PERU,Pig meat,On-farm Services,2013,PENmn,0,PENmn
PERU,Pig meat,"Payments Based on Current A/AN/R/I, Production Required",2013,PENmn,0,PENmn
PERU,Pig meat,Payments Based on Input Use,2013,PENmn,0,PENmn
PERU,Pig meat,"Payments Based on Non-current A/AN/R/I, Production Required",2013,PENmn,0,PENmn
PERU,Pig meat,Payments Based on Output,2013,PENmn,6.28,PENmn
PERU,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,10.9,%
PERU,Pig meat,Producer Single Commodity Transfers (PSCT),2013,PENmn,114.72,PENmn
PERU,Pig meat,Support Based on Commodity Outputs,2013,PENmn,114.72,PENmn
PERU,Pig meat,Value of Production (at farm gate),2013,PENmn,1046.17,PENmn
PERU,Pig meat,Variable Input Use,2013,PENmn,0,PENmn
PERU,Poultry meat,Fixed Capital Formation,2013,PENmn,0,PENmn
PERU,Poultry meat,Level of Production,2013,000t,1202.61,000t
PERU,Poultry meat,Market Price Support (MPS),2013,PENmn,3.14,PENmn
PERU,Poultry meat,On-farm Services,2013,PENmn,0,PENmn
PERU,Poultry meat,"Payments Based on Current A/AN/R/I, Production Required",2013,PENmn,0,PENmn
PERU,Poultry meat,Payments Based on Input Use,2013,PENmn,0,PENmn
PERU,Poultry meat,"Payments Based on Non-current A/AN/R/I, Production Required",2013,PENmn,0,PENmn
PERU,Poultry meat,Payments Based on Output,2013,PENmn,0,PENmn
PERU,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,0.05,%
PERU,Poultry meat,Producer Single Commodity Transfers (PSCT),2013,PENmn,3.14,PENmn
PERU,Poultry meat,Support Based on Commodity Outputs,2013,PENmn,3.14,PENmn
PERU,Poultry meat,Value of Production (at farm gate),2013,PENmn,6969.94,PENmn
PERU,Poultry meat,Variable Input Use,2013,PENmn,0,PENmn
PERU,Sheep meat,Fixed Capital Formation,2013,PENmn,0,PENmn
PERU,Sheep meat,Level of Production,2013,000t,34.91,000t
PERU,Sheep meat,Market Price Support (MPS),2013,PENmn,64.42,PENmn
PERU,Sheep meat,On-farm Services,2013,PENmn,0,PENmn
PERU,Sheep meat,"Payments Based on Current A/AN/R/I, Production Required",2013,PENmn,0,PENmn
PERU,Sheep meat,Payments Based on Input Use,2013,PENmn,0,PENmn
PERU,Sheep meat,"Payments Based on Non-current A/AN/R/I, Production Required",2013,PENmn,0,PENmn
PERU,Sheep meat,Payments Based on Output,2013,PENmn,0.2,PENmn
PERU,Sheep meat,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,14.22,%
PERU,Sheep meat,Producer Single Commodity Transfers (PSCT),2013,PENmn,64.62,PENmn
PERU,Sheep meat,Support Based on Commodity Outputs,2013,PENmn,64.62,PENmn
PERU,Sheep meat,Value of Production (at farm gate),2013,PENmn,454.1,PENmn
PERU,Sheep meat,Variable Input Use,2013,PENmn,0,PENmn
PERU,Sugar,Fixed Capital Formation,2013,PENmn,0,PENmn
PERU,Sugar,Level of Production,2013,000t,1174.07,000t
PERU,Sugar,Market Price Support (MPS),2013,PENmn,236.02,PENmn
PERU,Sugar,On-farm Services,2013,PENmn,0,PENmn
PERU,Sugar,"Payments Based on Current A/AN/R/I, Production Required",2013,PENmn,0,PENmn
PERU,Sugar,Payments Based on Input Use,2013,PENmn,0,PENmn
PERU,Sugar,"Payments Based on Non-current A/AN/R/I, Production Required",2013,PENmn,0,PENmn
PERU,Sugar,Payments Based on Output,2013,PENmn,0,PENmn
PERU,Sugar,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,20.25,%
PERU,Sugar,Producer Single Commodity Transfers (PSCT),2013,PENmn,236.02,PENmn
PERU,Sugar,Support Based on Commodity Outputs,2013,PENmn,236.02,PENmn
PERU,Sugar,Value of Production (at farm gate),2013,PENmn,1165.66,PENmn
PERU,Sugar,Variable Input Use,2013,PENmn,0,PENmn
SURINAME,Beef and veal,Level of Production,2013,000t,1.67,000t
SURINAME,Beef and veal,Market Price Support (MPS),2013,SRDmn,20.07,SRDmn
SURINAME,Beef and veal,On-farm Services,2013,SRDmn,0,SRDmn
SURINAME,Beef and veal,"Payments Based on Current A/AN/R/I, Production Required",2013,SRDmn,0,SRDmn
SURINAME,Beef and veal,Payments Based on Input Use,2013,SRDmn,0,SRDmn
SURINAME,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,58.49,%
SURINAME,Beef and veal,Producer Single Commodity Transfers (PSCT),2013,SRDmn,20.07,SRDmn
SURINAME,Beef and veal,Support Based on Commodity Outputs,2013,SRDmn,20.07,SRDmn
SURINAME,Beef and veal,Value of Production (at farm gate),2013,SRDmn,34.32,SRDmn
SURINAME,Beef and veal,Variable Input Use,2013,SRDmn,0,SRDmn
SURINAME,Pig meat,Level of Production,2013,000t,1.92,000t
SURINAME,Pig meat,Market Price Support (MPS),2013,SRDmn,11.95,SRDmn
SURINAME,Pig meat,On-farm Services,2013,SRDmn,0,SRDmn
SURINAME,Pig meat,"Payments Based on Current A/AN/R/I, Production Required",2013,SRDmn,0,SRDmn
SURINAME,Pig meat,Payments Based on Input Use,2013,SRDmn,0,SRDmn
SURINAME,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,60.73,%
SURINAME,Pig meat,Producer Single Commodity Transfers (PSCT),2013,SRDmn,11.95,SRDmn
SURINAME,Pig meat,Support Based on Commodity Outputs,2013,SRDmn,11.95,SRDmn
SURINAME,Pig meat,Value of Production (at farm gate),2013,SRDmn,19.68,SRDmn
SURINAME,Pig meat,Variable Input Use,2013,SRDmn,0,SRDmn
SURINAME,Poultry meat,Level of Production,2013,000t,8.43,000t
SURINAME,Poultry meat,Market Price Support (MPS),2013,SRDmn,14.23,SRDmn
SURINAME,Poultry meat,On-farm Services,2013,SRDmn,0,SRDmn
SURINAME,Poultry meat,"Payments Based on Current A/AN/R/I, Production Required",2013,SRDmn,0,SRDmn
SURINAME,Poultry meat,Payments Based on Input Use,2013,SRDmn,0,SRDmn
SURINAME,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,14.73,%
SURINAME,Poultry meat,Producer Single Commodity Transfers (PSCT),2013,SRDmn,14.23,SRDmn
SURINAME,Poultry meat,Support Based on Commodity Outputs,2013,SRDmn,14.23,SRDmn
SURINAME,Poultry meat,Value of Production (at farm gate),2013,SRDmn,96.56,SRDmn
SURINAME,Poultry meat,Variable Input Use,2013,SRDmn,0,SRDmn
TRINIDAD AND TOBAGO,Poultry meat,Fixed Capital Formation,2013,TTDmn,0,TTDmn
TRINIDAD AND TOBAGO,Poultry meat,Level of Production,2013,000t,61.6,000t
TRINIDAD AND TOBAGO,Poultry meat,Market Price Support (MPS),2013,TTDmn,28.5,TTDmn
TRINIDAD AND TOBAGO,Poultry meat,Payments Based on Input Use,2013,TTDmn,0,TTDmn
TRINIDAD AND TOBAGO,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,5.14,%
TRINIDAD AND TOBAGO,Poultry meat,Producer Single Commodity Transfers (PSCT),2013,TTDmn,28.5,TTDmn
TRINIDAD AND TOBAGO,Poultry meat,Support Based on Commodity Outputs,2013,TTDmn,28.5,TTDmn
TRINIDAD AND TOBAGO,Poultry meat,Value of Production (at farm gate),2013,TTDmn,554.41,TTDmn
TRINIDAD AND TOBAGO,Poultry meat,Variable Input Use,2013,TTDmn,0,TTDmn
TRINIDAD AND TOBAGO,Sheep meat,Fixed Capital Formation,2013,TTDmn,6,TTDmn
TRINIDAD AND TOBAGO,Sheep meat,Level of Production,2013,000t,0.19,000t
TRINIDAD AND TOBAGO,Sheep meat,Market Price Support (MPS),2013,TTDmn,10.26,TTDmn
TRINIDAD AND TOBAGO,Sheep meat,Payments Based on Input Use,2013,TTDmn,6,TTDmn
TRINIDAD AND TOBAGO,Sheep meat,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,75.82,%
TRINIDAD AND TOBAGO,Sheep meat,Producer Single Commodity Transfers (PSCT),2013,TTDmn,16.26,TTDmn
TRINIDAD AND TOBAGO,Sheep meat,Support Based on Commodity Outputs,2013,TTDmn,10.26,TTDmn
TRINIDAD AND TOBAGO,Sheep meat,Value of Production (at farm gate),2013,TTDmn,15.44,TTDmn
TRINIDAD AND TOBAGO,Sheep meat,Variable Input Use,2013,TTDmn,0,TTDmn
URUGUAY,Beef and veal,Level of Production,2013,000t,576.72,000t
URUGUAY,Beef and veal,Market Price Support (MPS),2013,UYUmn,0,UYUmn
URUGUAY,Beef and veal,Payments Based on Input Use,2013,UYUmn,0,UYUmn
URUGUAY,Beef and veal,Payments Based on Output,2013,UYUmn,0,UYUmn
URUGUAY,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,0,%
URUGUAY,Beef and veal,Producer Single Commodity Transfers (PSCT),2013,UYUmn,0,UYUmn
URUGUAY,Beef and veal,Support Based on Commodity Outputs,2013,UYUmn,0,UYUmn
URUGUAY,Beef and veal,Value of Production (at farm gate),2013,UYUmn,42165.7,UYUmn
URUGUAY,Poultry meat,Level of Production,2013,000t,83.22,000t
URUGUAY,Poultry meat,Market Price Support (MPS),2013,UYUmn,361.29,UYUmn
URUGUAY,Poultry meat,Payments Based on Input Use,2013,UYUmn,0,UYUmn
URUGUAY,Poultry meat,Payments Based on Output,2013,UYUmn,0,UYUmn
URUGUAY,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,9.47,%
URUGUAY,Poultry meat,Producer Single Commodity Transfers (PSCT),2013,UYUmn,361.29,UYUmn
URUGUAY,Poultry meat,Support Based on Commodity Outputs,2013,UYUmn,361.29,UYUmn
URUGUAY,Poultry meat,Value of Production (at farm gate),2013,UYUmn,3813.99,UYUmn
URUGUAY,Sheep meat,Level of Production,2013,000t,27.64,000t
URUGUAY,Sheep meat,Market Price Support (MPS),2013,UYUmn,0,UYUmn
URUGUAY,Sheep meat,Payments Based on Input Use,2013,UYUmn,0,UYUmn
URUGUAY,Sheep meat,Payments Based on Output,2013,UYUmn,0,UYUmn
URUGUAY,Sheep meat,Percentage Producer Single Commodity Transfers (PSCTP),2013,%,0,%
URUGUAY,Sheep meat,Producer Single Commodity Transfers (PSCT),2013,UYUmn,0,UYUmn
URUGUAY,Sheep meat,Support Based on Commodity Outputs,2013,UYUmn,0,UYUmn
URUGUAY,Sheep meat,Value of Production (at farm gate),2013,UYUmn,2047.86,UYUmn
BAHAMAS,Poultry meat,Fixed Capital Formation,2014,BHDmn,0,BHDmn
BAHAMAS,Poultry meat,Level of Production,2014,000t,3.62,000t
BAHAMAS,Poultry meat,Market Price Support (MPS),2014,BHDmn,2.92,BHDmn
BAHAMAS,Poultry meat,Payments Based on Input Use,2014,BHDmn,0.42,BHDmn
BAHAMAS,Poultry meat,Payments Based on Output,2014,BHDmn,0,BHDmn
BAHAMAS,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2014,%,25.04,%
BAHAMAS,Poultry meat,Producer Single Commodity Transfers (PSCT),2014,BHDmn,3.34,BHDmn
BAHAMAS,Poultry meat,Support Based on Commodity Outputs,2014,BHDmn,2.92,BHDmn
BAHAMAS,Poultry meat,Value of Production (at farm gate),2014,BHDmn,12.93,BHDmn
BAHAMAS,Poultry meat,Variable Input Use,2014,BHDmn,0.42,BHDmn
BARBADOS,Poultry meat,Fixed Capital Formation,2014,BADmn,0,BADmn
BARBADOS,Poultry meat,Level of Production,2014,000t,14.39,000t
BARBADOS,Poultry meat,Market Price Support (MPS),2014,BADmn,8.49,BADmn
BARBADOS,Poultry meat,On-farm Services,2014,BADmn,0,BADmn
BARBADOS,Poultry meat,"Payments Based on Current A/AN/R/I, Production Required",2014,BADmn,0,BADmn
BARBADOS,Poultry meat,Payments Based on Input Use,2014,BADmn,0,BADmn
BARBADOS,Poultry meat,"Payments Based on Non-current A/AN/R/I, Production Required",2014,BADmn,0,BADmn
BARBADOS,Poultry meat,Payments Based on Output,2014,BADmn,0,BADmn
BARBADOS,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2014,%,13.11,%
BARBADOS,Poultry meat,Producer Single Commodity Transfers (PSCT),2014,BADmn,8.49,BADmn
BARBADOS,Poultry meat,Support Based on Commodity Outputs,2014,BADmn,8.49,BADmn
BARBADOS,Poultry meat,Value of Production (at farm gate),2014,BADmn,64.76,BADmn
BARBADOS,Poultry meat,Variable Input Use,2014,BADmn,0,BADmn
BARBADOS,Sugar,Fixed Capital Formation,2014,BADmn,0,BADmn
BARBADOS,Sugar,Level of Production,2014,000t,179.68,000t
BARBADOS,Sugar,Market Price Support (MPS),2014,BADmn,4.02,BADmn
BARBADOS,Sugar,On-farm Services,2014,BADmn,0,BADmn
BARBADOS,Sugar,"Payments Based on Current A/AN/R/I, Production Required",2014,BADmn,0,BADmn
BARBADOS,Sugar,Payments Based on Input Use,2014,BADmn,0.06,BADmn
BARBADOS,Sugar,"Payments Based on Non-current A/AN/R/I, Production Required",2014,BADmn,0,BADmn
BARBADOS,Sugar,Payments Based on Output,2014,BADmn,0,BADmn
BARBADOS,Sugar,Percentage Producer Single Commodity Transfers (PSCTP),2014,%,33.82,%
BARBADOS,Sugar,Producer Single Commodity Transfers (PSCT),2014,BADmn,4.08,BADmn
BARBADOS,Sugar,Support Based on Commodity Outputs,2014,BADmn,4.02,BADmn
BARBADOS,Sugar,Value of Production (at farm gate),2014,BADmn,12.01,BADmn
BARBADOS,Sugar,Variable Input Use,2014,BADmn,0.06,BADmn
BELIZE,Beef and veal,Fixed Capital Formation,2014,BZDmn,0,BZDmn
BELIZE,Beef and veal,Level of Production,2014,000t,1.55,000t
BELIZE,Beef and veal,Market Price Support (MPS),2014,BZDmn,-1.37,BZDmn
BELIZE,Beef and veal,On-farm Services,2014,BZDmn,0.93,BZDmn
BELIZE,Beef and veal,"Payments Based on Current A/AN/R/I, Production Required",2014,BZDmn,0,BZDmn
BELIZE,Beef and veal,Payments Based on Input Use,2014,BZDmn,0.93,BZDmn
BELIZE,Beef and veal,"Payments Based on Non-current A/AN/R/I, Production Required",2014,BZDmn,0,BZDmn
BELIZE,Beef and veal,Payments Based on Output,2014,BZDmn,0,BZDmn
BELIZE,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2014,%,-3.41,%
BELIZE,Beef and veal,Producer Single Commodity Transfers (PSCT),2014,BZDmn,-0.44,BZDmn
BELIZE,Beef and veal,Support Based on Commodity Outputs,2014,BZDmn,-1.37,BZDmn
BELIZE,Beef and veal,Value of Production (at farm gate),2014,BZDmn,11.95,BZDmn
BELIZE,Beef and veal,Variable Input Use,2014,BZDmn,0,BZDmn
BELIZE,Pig meat,Fixed Capital Formation,2014,BZDmn,0,BZDmn
BELIZE,Pig meat,Level of Production,2014,000t,1.37,000t
BELIZE,Pig meat,Market Price Support (MPS),2014,BZDmn,3.96,BZDmn
BELIZE,Pig meat,On-farm Services,2014,BZDmn,0,BZDmn
